budget,id,popularity,revenue,title,vote_average,vote_count,genre_ids,genre_names,btc_name,btc_id
0,262311,0.655674,0,Cherry Tobacco,6.5,2,18|10749,Drama|Romance,,
0,9288,6.722598,0,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,28|12|14,Action|Adventure|Fantasy,Dungeons & Dragons Collection,106498
0,78696,0.116183,0,Ruudi,5.2,3,10751|35|14,Family|Comedy|Fantasy,,
0,51604,0.166355,0,The Rain Fairy,4.5,2,10751|14,Family|Fantasy,,
0,150473,0.578396,0,Bad Hair Friday,6.5,2,53,Thriller,,
5000000,76101,4.096897,0,Freerunner,4.3,46,28,Action,,
0,61035,1.020805,0,Hier kommt Lola,5.6,5,10751|35|18|10402,Family|Comedy|Drama|Music,,
0,223932,0.347375,0,Cupcakes,5.2,6,35,Comedy,,
0,2462,3.793346,0,Hibernatus,6.5,66,35|878,Comedy|Science Fiction,,
0,66135,0.857733,0,The Cry of the Owl,5.5,4,18|10749|53,Drama|Romance|Thriller,,
0,176077,1.219246,0,Enter the Dangerous Mind,4.8,14,53,Thriller,,
0,53780,0.268079,0,The Amazing Mr Blunden,6.6,6,10751|14,Family|Fantasy,,
0,252894,0.025136,0,Bomba and the Jungle Girl,0.0,0,28|12|18,Action|Adventure|Drama,,
6000000,262788,2.56817,0,The Games Maker,4.9,20,12|10751,Adventure|Family,,
0,320006,4.440102,0,Taxi,6.8,107,99|18|35,Documentary|Drama|Comedy,,
0,37307,0.559199,0,Conagher,4.8,5,28|37|10749,Action|Western|Romance,,
0,106113,0.411159,0,Don't Tell the Wife,0.0,0,35,Comedy,,
0,191487,0.121015,0,Getting Gertie's Garter,0.0,0,35,Comedy,,
0,202198,0.058551,0,It's a Dog's Life,4.0,1,18|35,Drama|Comedy,,
0,38309,1.242629,0,Lucky 13,5.5,3,35|10749,Comedy|Romance,,
0,334440,0.181335,0,The Judgement,6.0,2,18,Drama,,
0,294483,1.305476,0,Wir waren Könige,6.0,12,18|80|53,Drama|Crime|Thriller,,
0,296192,4.272554,0,Comedy Central Roast of Charlie Sheen,6.9,25,35,Comedy,,
0,296194,1.142292,0,Comedy Central Roast of William Shatner,6.6,11,35,Comedy,,
0,329243,1.456319,0,Comedy Central Roast of Donald Trump,6.2,15,35,Comedy,,
0,279960,0.401567,0,I Am Road Comic,7.0,2,35|99,Comedy|Documentary,,
0,298664,0.995184,0,Magician: The Astonishing Life and Work of Orson Welles,6.9,17,99,Documentary,,
0,73208,0.660248,0,Robbery,6.5,8,18|80|53|9648,Drama|Crime|Thriller|Mystery,,
0,31984,0.701096,0,Satellite in the Sky,5.4,5,878|53,Science Fiction|Thriller,,
0,43419,0.627079,0,Souls at Sea,0.0,0,12,Adventure,,
0,112618,0.26938,0,The Bride Walks Out,4.1,5,35|10749,Comedy|Romance,,
0,115572,0.150857,0,Zero Focus,7.5,2,18|80|9648|53,Drama|Crime|Mystery|Thriller,,
0,14755,2.350984,0,The Deadly Affair,5.7,18,10749|18|53|80|9648,Romance|Drama|Thriller|Crime|Mystery,,
0,105056,1.551225,0,The Double Man,5.8,4,9648|53,Mystery|Thriller,,
0,86412,1.901101,0,The Fantastic Flying Books of Mr Morris Lessmore,7.7,32,12|16,Adventure|Animation,,
0,33744,0.152165,0,The Impossible Years,8.3,3,35|18,Comedy|Drama,,
0,127564,1.02282,0,The Last Hunt,7.5,4,37,Western,,
0,25939,0.919012,0,Passenger,6.3,8,18|10752,Drama|War,,
0,78992,0.115645,0,The Passenger,5.7,3,,,,
0,26357,0.898135,0,To Trap a Spy,8.0,2,12,Adventure,The Man from U.N.C.L.E. Collection,435805
0,29467,0.5104,0,Tomorrow Is Another Day,5.5,5,80,Crime,,
0,84365,0.515831,0,Whiplash,2.2,3,18,Drama,,
0,124026,0.001966,0,The Fiend of Dope Island,0.0,0,80|18|12,Crime|Drama|Adventure,,
65000000,300168,5.462048,121545703,Dragon Blade,5.9,146,28|18|12,Action|Drama|Adventure,,
0,132316,4.856861,0,Jab Tak Hai Jaan,7.2,68,18|10749,Drama|Romance,,
5510000,74458,1.838865,18050000,Mere Brother Ki Dulhan,6.5,19,18|35|10749,Drama|Comedy|Romance,,
0,40777,2.045046,0,I Hate Luv Storys,6.1,35,35|18|10749,Comedy|Drama|Romance,,
30000000,188222,14.013413,49263404,Entourage,6.2,502,35,Comedy,,
0,328483,2.58432,0,London Road,6.5,13,12|10402|9648|53,Adventure|Music|Mystery|Thriller,,
0,107637,0.151684,0,If You Were Young: Rage,6.5,2,18|10769,Drama|Foreign,,
0,82576,0.206258,0,Erotikon,5.5,4,10749|18|35,Romance|Drama|Comedy,,
0,146679,0.9854,0,Backyard Dogs,10.0,1,28|35,Action|Comedy,,
0,321109,1.464736,0,Bitter Lake,8.0,30,99,Documentary,,
0,173541,0.518286,0,How to Save a Marriage and Ruin Your Life,7.0,2,10749|35,Romance|Comedy,,
0,328692,0.27894,0,Ventoux,5.8,4,18,Drama,,
0,266718,8.32982,0,Murder of a Cat,4.8,10,53|35,Thriller|Comedy,,
0,304640,0.459386,0,Das Ende der Geduld,6.4,4,10770|18,TV Movie|Drama,,
0,46359,1.068124,0,Demons of the Mind,6.1,9,27|53,Horror|Thriller,,
0,343371,1.771705,0,No Way Jose,4.8,8,35,Comedy,,
0,85581,0.639326,0,Time Of My Life,7.5,6,18,Drama,,
0,254007,1.74499,0,The Samurai,6.1,21,53|27|14,Thriller|Horror|Fantasy,,
0,303281,1.02066,0,Happy Ending,5.3,16,35,Comedy,,
0,85428,0.394192,0,No. 12: Heaven and Earth Magic,7.4,8,16,Animation,,
0,315850,1.491024,0,Comedy Central Roast of Flavor Flav,6.4,9,35,Comedy,,
0,270886,1.600198,0,You're Sleeping Nicole,6.8,19,35|18,Comedy|Drama,,
14500000,288980,5.3991,0,Freedom,5.8,9,18,Drama,,
0,69352,0.573122,0,Our Grand Despair,6.0,7,18,Drama,,
123690,212481,1.057541,0,Ashens and the Quest for the Gamechild,5.0,14,35|12,Comedy|Adventure,,
3600000,217787,1.700237,0,Paranormal Whacktivity,3.3,16,35|27,Comedy|Horror,,
0,296206,4.407922,0,Comedy Central Roast of Pamela Anderson,7.7,12,35,Comedy,,
0,107308,0.019442,0,The Golden Bat,0.0,0,878|12|28,Science Fiction|Adventure|Action,,
0,16247,0.694321,0,Festival,3.8,2,10402|99,Music|Documentary,,
0,99904,0.043285,0,The Prospects,1.0,1,,,,
0,109463,1.206502,0,The Colour Out of Space,5.9,7,878|27,Science Fiction|Horror,,
0,116439,0.461692,0,Foxtrot,4.8,2,12|18|53,Adventure|Drama|Thriller,,
0,86541,2.801721,0,Ghost Graduation,5.7,50,35,Comedy,,
0,53210,1.988946,0,Duck Amuck,8.3,48,16,Animation,,
6000000,286521,9.383088,1020921,5 Flights Up,5.9,92,18,Drama,,
175000000,150540,23.985587,857611174,Inside Out,7.9,6737,18|35|16|10751,Drama|Comedy|Animation|Family,,
0,289716,2.20851,0,The World Made Straight,5.5,19,18,Drama,,
0,285851,0.786654,0,Love in the Time of Civil War,5.0,5,,,,
0,307931,5.416273,1301696,The Wolfpack,6.7,116,99,Documentary,,
0,250556,0.983642,0,Trevor Noah: African American,7.2,11,35,Comedy,,
0,141884,0.281145,0,A BIG Love Story,5.5,4,,,,
0,52721,1.268232,0,Blackie the Pirate,4.7,13,28|12|35,Action|Adventure|Comedy,,
400000,58333,1.252133,252000,Tanu Weds Manu,6.1,20,18|35|10749|10769,Drama|Comedy|Romance|Foreign,Tanu Weds Manu Collection,341455
0,223249,0.278398,0,Documented,5.0,1,99,Documentary,,
0,206197,2.620891,0,The Sisterhood of Night,6.5,32,9648|18|53,Mystery|Drama|Thriller,,
0,89072,0.488615,0,Ginger,3.9,6,18|28|80,Drama|Action|Crime,,
0,18589,0.464565,0,The Abductors,6.0,4,28|18|53,Action|Drama|Thriller,,
0,295595,3.539209,0,Soaked in Bleach,7.0,86,10402|18|99|80,Music|Drama|Documentary|Crime,,
0,271714,10.444048,28641776,Love & Mercy,7.3,246,18,Drama,,
0,38248,1.487018,0,Technotise: Edit & I,6.8,17,16|878|53,Animation|Science Fiction|Thriller,,
0,122525,0.06371,0,Fair of the Dove,5.0,1,,,,
0,222517,1.382398,0,Snow White and 7 Wise Men,6.5,2,35,Comedy,,
0,59871,1.020488,0,Emmanuelle in the Country,3.6,4,35,Comedy,,
0,260899,0.000176,0,La banda Vallanzasca,0.0,0,80,Crime,,
0,157683,3e-06,0,For a Book of Dollars,0.0,0,35|37,Comedy|Western,,
0,111697,0.043125,0,The Masked Thief,0.0,0,37,Western,,
6000000,13803,4.076001,0,Amusement,4.9,70,27|53,Horror|Thriller,,
0,192142,9.266214,70918,The Better Angels,6.9,16,18|36,Drama|History,,
0,171769,0.492103,0,Leonie,5.0,1,18,Drama,,
0,273745,0.202767,0,A Year in Burgundy,7.6,5,99,Documentary,,
0,75748,0.080457,0,To Forget Venice,5.0,1,,,,
0,198657,0.129339,0,Tulips of Haarlem,5.0,1,,,,
0,75719,0.007063,0,Paul Goodman Changed My Life,0.0,0,99|18|36,Documentary|Drama|History,,
0,37203,0.040008,0,Throw Down Your Heart,6.0,1,99|10402,Documentary|Music,,
0,41331,0.252797,0,The Garden,6.0,5,99,Documentary,,
0,40657,0.112749,0,All My Friends Are Funeral Singers,6.5,3,18|35,Drama|Comedy,,
0,81021,1.233222,0,Spork,7.0,10,35|10402,Comedy|Music,,
0,219572,11.982088,81170000,Police Story 2013,5.8,92,28|80|18|53,Action|Crime|Drama|Thriller,Police Story Collection,269098
0,40090,0.126466,0,Dirt! The Movie,6.7,3,99,Documentary,,
0,15956,0.612184,0,Just Like Home,5.0,1,18|35|10769,Drama|Comedy|Foreign,,
0,192028,0.035766,0,Remote Area Medical,0.0,0,99,Documentary,,
0,154793,0.048983,0,The Listening Project,4.0,1,99,Documentary,,
0,87851,0.004707,0,New Muslim Cool,0.0,0,99,Documentary,,
0,39060,0.427357,0,What's Up with Love?,7.6,12,18|10749,Drama|Romance,Ada Apa Dengan Cinta? Collection,460357
0,5302,0.138263,1218730,Without You I'm Nothing,5.0,1,35,Comedy,,
0,107052,1.073156,0,Cafè Express,5.7,5,35,Comedy,,
0,59156,0.050841,0,Il giocattolo,7.0,2,,,,
0,42220,0.596011,0,In nome del papa re,6.6,6,36|18,History|Drama,,
0,68882,0.155267,0,Quelle strane occasioni,6.0,1,,,,
0,82114,1.11611,0,"Goodnight, Ladies and Gentlemen",7.1,8,35,Comedy,,
0,79750,0.000864,0,The Assassin of Rome,0.0,0,18|35,Drama|Comedy,,
0,108535,0.294364,0,Roma bene,6.0,1,35,Comedy,,
0,103216,0.828636,0,I picari,4.7,6,,,,
0,90659,0.084939,0,The American Ruling Class,4.5,2,99,Documentary,,
0,68816,0.235106,0,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,7.3,11,35|12|14,Comedy|Adventure|Fantasy,,
0,56369,0.520489,0,"Straziami, ma di baci saziami",6.3,6,,,,
0,58404,1.655515,0,The Treasure of San Gennaro,7.8,22,35,Comedy,Totò Collection,421566
0,193641,0.437836,0,Adultery Italian Style,0.0,0,35,Comedy,,
0,59336,1.073023,0,I Knew Her Well,6.7,13,18,Drama,,
0,60063,0.12663,0,The Topp Twins: Untouchable Girls,7.0,2,35|99|10402,Comedy|Documentary|Music,,
0,55960,2.032722,0,"Toto, Peppino, and the Hussy",8.3,48,35,Comedy,Totò Collection,421566
0,54398,0.914338,0,Strigoi,6.2,10,35|18|14|27,Comedy|Drama|Fantasy|Horror,,
0,82481,0.595003,0,The Bachelor,6.0,1,35,Comedy,,
0,199222,0.405292,0,Gli innamorati,6.0,2,35,Comedy,,
0,75442,1.030773,0,Eames: The Architect & The Painter,6.9,18,99,Documentary,,
0,35995,0.360934,0,Herbie Hancock: Possibilities,5.5,1,10402,Music,,
0,189334,0.588734,0,The End of a Mystery,6.0,1,18,Drama,,
0,71063,0.07594,0,The Flying Dutchman,9.0,1,14|35|18,Fantasy|Comedy|Drama,,
0,105616,0.022379,0,In nome del popolo sovrano,0.0,0,,,,
0,186630,0.443395,0,Il Gaucho,7.8,2,35,Comedy,,
0,81871,0.093616,0,The Dolls,6.0,1,35|10749,Comedy|Romance,,
0,61911,0.001662,0,High Infidelity,0.0,0,,,,
0,221527,0.020045,0,The Girl from Parma,0.0,0,,,,
0,99916,0.108328,0,I Motorizzati,6.0,1,35,Comedy,,
0,63687,0.077653,67821,Circo,7.5,2,99|10769,Documentary|Foreign,,
0,195413,0.009692,0,L'Impiegato,0.0,0,35,Comedy,,
0,62036,0.920408,0,Fiasco in Milan,7.7,10,35,Comedy,,
0,48937,0.984315,0,"Venice, the Moon and You",4.9,8,35,Comedy,,
0,105778,0.24747,0,Edie & Thea: A Very Long Engagement,6.0,1,18|99|10749|10751,Drama|Documentary|Romance|Family,,
0,32728,0.083594,0,Before Stonewall,6.5,7,99|36,Documentary|History,,
0,46278,0.826244,0,Iphigenia,6.6,8,28|18|10769,Action|Drama|Foreign,,
0,44694,1e-06,148426,Big Time,5.8,5,99|18|10402|10749,Documentary|Drama|Music|Romance,,
0,79554,0.317656,0,Jess + Moss,6.8,5,18|10749,Drama|Romance,,
13000000,174733,3.887331,0,Metro,6.0,60,28|53,Action|Thriller,,
1000000,257039,0.014118,0,The Drunk,0.0,0,,,,
0,277597,3.094354,0,Mercenaries,4.3,33,28,Action,,
160000000,131634,26.628178,653428261,The Hunger Games: Mockingjay - Part 2,6.6,4117,28|12|878,Action|Adventure|Science Fiction,The Hunger Games Collection,131635
20000000,272878,7.987747,43967255,Max,6.8,282,12|18|10751,Adventure|Drama|Family,Max (Collection),456778
88000000,257344,21.14796,243637091,Pixels,5.6,2564,28|35|878,Action|Comedy|Science Fiction,,
0,283489,8.518516,0,Ascendant,5.7,3,12|878|10749,Adventure|Science Fiction|Romance,Divergent Collection,283579
110000000,262504,18.386172,179246868,Allegiant,5.9,2064,12|878,Adventure|Science Fiction,Divergent Collection,283579
180000000,259316,41.051421,809342332,Fantastic Beasts and Where to Find Them,7.2,5612,12|10751|14,Adventure|Family|Fantasy,Fantastic Beasts Collection,435259
0,38700,2.178546,0,Bad Boys for Life,0.0,12,53|28|80,Thriller|Action|Crime,Bad Boys Collection,14890
0,270919,4.159516,0,Number One Fan,6.0,77,18|53|35,Drama|Thriller|Comedy,,
0,321315,0.056341,0,Forever,5.0,1,18,Drama,,
0,25506,0.556092,0,Slightly Scarlet,6.2,6,28|53|80|99,Action|Thriller|Crime|Documentary,,
0,60363,3.521953,0,Letter to Brezhnev,5.5,6,35|10749,Comedy|Romance,,
0,122268,1.088397,0,Entertaining Mr. Sloane,6.0,6,18|35,Drama|Comedy,,
0,48885,0.370349,0,The Gruesome Twosome,5.3,8,35|27,Comedy|Horror,,
0,61669,0.36391,0,The Bonnie Parker Story,5.0,2,80|12,Crime|Adventure,,
0,33057,1.159291,0,Alvin Purple,5.4,8,35,Comedy,,
0,157289,1.470692,0,Curfew,7.5,33,18,Drama,,
0,94066,0.183618,0,Smithereens,6.7,3,18,Drama,,
27000,42497,0.804439,0,Pink Narcissus,6.0,9,18|10749,Drama|Romance,,
0,43248,0.598374,0,The Brain from Planet Arous,4.9,9,27|878|53,Horror|Science Fiction|Thriller,,
0,99370,0.078655,0,Got the Facts on Milk?,8.3,2,18|99,Drama|Documentary,,
0,91266,0.046088,0,Lioness,6.0,1,99,Documentary,,
0,325365,1.309117,0,Dawg Fight,6.3,20,99,Documentary,,
210,186079,0.193997,0,K2: Siren of the Himalayas,6.1,4,12|99,Adventure|Documentary,,
0,168219,0.548464,0,The Men Who Built America,5.9,14,99|36,Documentary|History,,
0,17189,1.592364,0,Battle Angel,6.8,25,16|28|80,Animation|Action|Crime,,
0,59908,0.240738,0,Daddy and the Muscle Academy,6.3,4,99,Documentary,,
0,45133,0.626312,0,Sebbe,5.9,8,18,Drama,,
0,286407,0.658563,0,Mission Blue,7.7,7,99,Documentary,,
0,250653,0.420969,0,E-Team,6.4,10,99,Documentary,,
0,72845,0.548291,0,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",5.1,6,18|99|36,Drama|Documentary|History,,
0,42293,0.228637,0,The Hairdresser,6.5,6,35|18,Comedy|Drama,,
0,338107,1.32701,0,Chocolate City,5.5,11,18,Drama,,
0,131934,1.091116,0,Prime Suspect: Scent of Darkness,5.5,6,,,,
5400000,215776,2.39989,6500000,Madras Cafe,6.9,32,53,Thriller,,
0,59843,1.761699,0,Millionaires Express,6.1,9,35|28|10769,Comedy|Action|Foreign,,
0,245017,0.110112,0,Binta and the Great Idea,3.5,3,10751|18,Family|Drama,,
0,31073,0.452072,0,West Bank Story,4.8,3,35|10402,Comedy|Music,,
0,26469,0.172431,0,Skills Like This,6.0,3,35,Comedy,,
0,74849,4.099014,0,The Star Wars Holiday Special,3.2,81,12|35|10751|878|10770,Adventure|Comedy|Family|Science Fiction|TV Movie,,
5000,220287,0.572235,0,Chanthaly,6.3,3,18|27,Drama|Horror,,
0,251227,1.488241,0,Camp Takota,6.6,29,35,Comedy,,
0,30485,0.506146,0,Blue Summer,4.7,5,35|18,Comedy|Drama,,
0,339367,0.489781,0,Hamari Adhuri Kahani,6.0,12,18,Drama,,
0,259997,0.417909,0,Such Good People,5.0,3,35|9648,Comedy|Mystery,,
0,253309,0.232301,0,The Possibilities Are Endless,6.0,5,99,Documentary,,
0,289239,5.308946,0,Mostly Ghostly: Have You Met My Ghoulfriend?,5.1,24,10751|14|27,Family|Fantasy|Horror,Mostly Ghostly Collection,326849
0,86210,0.004351,0,Jailbait Babysitter,0.0,0,35,Comedy,,
0,16530,0.325189,0,Pocket Ninjas,3.9,6,28|10751,Action|Family,,
0,190868,0.065439,0,Occupy Love,5.0,1,99|18,Documentary|Drama,,
0,316310,0.117331,0,The Sky Above Us,0.0,0,10752|18,War|Drama,,
0,216037,0.875901,0,Prime Suspect 5: Errors of Judgement,5.9,7,18|10770|80,Drama|TV Movie|Crime,,
0,222297,1.784682,7424,On the Way to School,6.6,36,99,Documentary,,
0,3056,1.533848,0,Frankenstein,4.6,10,10770|18|27|878|9648,TV Movie|Drama|Horror|Science Fiction|Mystery,,
0,30762,1.140125,0,3: The Dale Earnhardt Story,6.4,7,10770|18,TV Movie|Drama,,
0,24020,2.780335,0,Johnny Tsunami,5.1,20,10770|10751|18,TV Movie|Family|Drama,Johnny Tsunami Collection,394316
0,62527,3.898595,0,Johnny Kapahala - Back on Board,4.9,17,35|18|10751|10770,Comedy|Drama|Family|TV Movie,Johnny Tsunami Collection,394316
0,103014,0.982944,0,'Twas the Night,5.1,4,10751,Family,,
0,71887,2.563627,0,The Ultimate Christmas Present,5.2,12,10751|35,Family|Comedy,,
0,33871,1.063469,0,"Merry Christmas, Drake and Josh",5.7,23,35,Comedy,,
0,28601,2.957796,0,Problem Child 3,3.8,32,35|14,Comedy|Fantasy,Problem Child Collection,180854
0,64265,0.408254,0,The Paper Brigade,5.5,3,10770|10751|35|12,TV Movie|Family|Comedy|Adventure,,
0,34766,7.274451,0,Zenon: Girl of the 21st Century,5.5,37,12|35|10751|10770,Adventure|Comedy|Family|TV Movie,Zenon Collection,321148
0,29742,1.294211,0,Zenon: The Zequel,4.8,27,12|35|10751|878|10770,Adventure|Comedy|Family|Science Fiction|TV Movie,Zenon Collection,321148
0,34765,2.004174,0,Zenon: Z3,5.3,17,10770|35|12|10751,TV Movie|Comedy|Adventure|Family,Zenon Collection,321148
0,124134,3.112302,0,"Up, Up, and Away",4.8,10,28|10751|10770,Action|Family|TV Movie,,
0,70772,2.323756,0,Don't Look Under the Bed,5.6,23,18|10751,Drama|Family,,
0,46004,1.390906,0,The Luck of the Irish,5.6,20,10770|35|10751|12,TV Movie|Comedy|Family|Adventure,,
0,124097,1.079055,0,Eddie's Million Dollar Cook Off,5.4,14,35|10770,Comedy|TV Movie,,
6000000,61717,4.784181,0,Wendy Wu: Homecoming Warrior,5.4,78,28|12|10751|10770,Action|Adventure|Family|TV Movie,,
0,14912,2.352048,0,18 Year Old Virgin,2.9,31,35,Comedy,,
0,200487,0.911901,0,Web Junkie,6.1,5,99,Documentary,,
0,92943,0.593734,0,The Curse of Inferno,3.5,4,,,,
0,280996,19.256859,29355203,Mr. Holmes,6.5,686,18|9648,Drama|Mystery,,
3500000,22520,0.53886,0,Aachi and Ssipak,6.7,14,28|16|27,Action|Animation|Horror,,
0,257109,0.07953,0,Bite Size,4.0,1,99,Documentary,,
0,23808,1.504633,0,Sniper: Weapons of Retaliation,7.0,1,10752|28|18,War|Action|Drama,,
0,39978,1.03469,0,The Twin,5.8,9,35,Comedy,,
0,175606,0.194324,0,Pasta Shells,4.8,4,35|18,Comedy|Drama,,
200000,63774,0.205985,0,Chicks,5.8,4,35|18,Comedy|Drama,,
0,63178,0.315559,0,Toto in Color,7.5,15,35,Comedy,Totò Collection,421566
0,80374,0.386718,0,Toto and the King of Rome,6.6,7,35,Comedy,Totò Collection,421566
0,82113,1.256144,0,A Day in Court,7.0,3,35|18,Comedy|Drama,,
0,43294,3.249737,0,An American in Rome,7.2,41,35,Comedy,,
0,51912,0.915016,0,The Overtaxed,6.4,14,35,Comedy,Totò Collection,421566
0,56920,0.221073,0,Totò Diabolicus,7.5,10,35,Comedy,Totò Collection,421566
0,340961,0.385288,0,Copacabana Palace,5.3,2,80|35|12|18,Crime|Comedy|Adventure|Drama,,
0,58701,0.315895,0,Two Colonels,7.4,11,35,Comedy,Totò Collection,421566
0,54166,0.003422,0,La feldmarescialla,0.0,0,10752|35,War|Comedy,,
0,11048,1.713609,0,The Knock Out Cop,6.1,36,28|35|80|18,Action|Comedy|Crime|Drama,Flatfoot Collection,10964
0,11053,3.477146,0,Flatfoot in Hong Kong,5.4,32,28|35|53|18,Action|Comedy|Thriller|Drama,Flatfoot Collection,10964
0,11055,2.602674,0,Flatfoot in Africa,5.8,33,28|35|80|18,Action|Comedy|Crime|Drama,Flatfoot Collection,10964
0,84066,0.770641,0,Bonnie and Clyde Italian Style,5.6,8,80|35,Crime|Comedy,,
0,95756,0.04618,0,The Antics Roadshow,6.0,1,99,Documentary,,
0,200938,0.079254,0,Intangible Asset Number 82,1.0,1,99,Documentary,,
0,76112,0.071002,0,Jig,8.0,1,99,Documentary,,
0,220782,0.02037,0,Eco-Pirate: The Story of Paul Watson,0.0,0,99,Documentary,,
0,128121,0.173305,0,The Last White Knight,6.0,1,,,,
0,113284,0.190257,0,"The Farm: Angola, USA",7.6,5,99,Documentary,,
0,220731,0.147828,0,The Jewish Cardinal,6.8,2,18|36,Drama|History,,
0,315893,0.073301,0,Bitter Dream,4.5,2,18|35,Drama|Comedy,,
0,55229,2.989957,0,Impact,4.8,20,12|18|28,Adventure|Drama|Action,,
0,80177,0.788562,0,Mercenaries,5.8,6,18|28,Drama|Action,,
0,314996,1.789112,0,Nanny Cam,5.8,18,18|9648|53,Drama|Mystery|Thriller,,
75000000,328111,11.01395,875457937,The Secret Life of Pets,5.9,3536,16|10751,Animation|Family,The Secret Life of Pets Collection,427084
0,172014,1.8e-05,0,Underground,0.0,0,99,Documentary,,
0,60142,0.639752,0,"Master, a Building in Copacabana",6.6,11,99,Documentary,,
5485,88018,1.310476,0,The Skeleton Dance,7.3,29,16,Animation,,
5000000,85739,8.842243,0,A.C.A.B.: All Cops Are Bastards,6.7,163,28|18|80,Action|Drama|Crime,,
0,319188,1.413782,0,Frankenstein vs. The Mummy,3.9,8,27,Horror,,
0,57011,2.764059,0,Alien vs. Ninja,4.0,24,27|28|53|878,Horror|Action|Thriller|Science Fiction,,
0,18839,4.099225,0,Ghost in the Shell: Stand Alone Complex - The Laughing Man,7.9,31,878|16|28|80,Science Fiction|Animation|Action|Crime,Ghost in the Shell: Stand Alone Complex,443996
0,153153,1.366862,0,Pablo,6.3,2,16|99,Animation|Documentary,,
0,253315,1.026196,0,All the Wilderness,7.0,13,18,Drama,,
0,217576,0.049415,0,Walking the Camino: Six Ways to Santiago,4.0,1,99,Documentary,,
200000,134890,0.005605,0,Evil Behind You,0.0,0,28|53,Action|Thriller,,
0,320430,0.124922,0,Senior Project,0.0,0,18|35,Drama|Comedy,,
0,240581,1.210937,0,Best in Bed,5.0,22,35,Comedy,,
0,223946,2.935943,0,Les Gazelles,5.2,44,35,Comedy,,
0,14406,1.310917,0,Mariage chez les Bodin's,5.5,10,35,Comedy,,
0,44937,0.217743,0,Amélie au pays des Bodin's,3.9,6,35,Comedy,,
0,96382,1.704249,0,Obsessed,3.3,4,18|53,Drama|Thriller,,
0,333346,1.026667,0,The Emperor's New Clothes,6.2,12,99,Documentary,,
11000000,111237,9.56013,7200000,White Tiger,5.9,24,28|12|14|10752,Action|Adventure|Fantasy|War,,
0,60495,0.21049,0,Guardian,7.0,2,18|27|28|878,Drama|Horror|Action|Science Fiction,,
0,92208,1.449806,0,Mom's Got a Date With a Vampire,5.4,24,,,,
3000000,14565,1.16919,0,Love Lies Bleeding,6.3,9,28|80|53,Action|Crime|Thriller,,
0,264038,1.071588,0,Kaaka Muttai,8.2,12,18,Drama,,
0,222951,1.015633,0,B.A. Pass,6.9,6,18,Drama,,
0,49214,1.083314,0,Once Upon a Time in High School,7.0,21,18|28|10749|10769,Drama|Action|Romance|Foreign,,
11000000,337876,1.812728,41000000,Gabbar Is Back,7.0,33,18|28,Drama|Action,,
0,223706,5.17816,0,Boy & the World,7.0,69,16|12|10751,Animation|Adventure|Family,,
20000000,256962,11.946728,6485961,Little Boy,7.0,190,35|18|10752,Comedy|Drama|War,,
0,309425,3.722756,0,Do You Believe?,6.7,49,14|18,Fantasy|Drama,,
0,343921,2.065217,0,A Deadly Adoption,4.7,38,18|53,Drama|Thriller,,
0,84450,0.139507,0,Buster e Billie,5.0,2,80|18,Crime|Drama,,
0,8703,6.19728,0,Three Wishes for Cinderella,7.5,90,14|18|10751|12|10749,Fantasy|Drama|Family|Adventure|Romance,,
0,11218,0.111894,0,Rhythm is it!,4.3,2,99,Documentary,,
0,28851,0.008267,0,Video Violence,6.2,5,27,Horror,,
26000000,238615,25.301568,30523226,Self/less,6.3,1122,878|9648|53,Science Fiction|Mystery|Thriller,,
0,321068,6.550033,0,Mythica: A Quest for Heroes,5.7,53,28|12|14,Action|Adventure|Fantasy,Mythica Collection,363092
0,245842,1.138419,0,The King's Daughter,0.0,4,14|28|12,Fantasy|Action|Adventure,,
0,78338,0.46758,0,Alex Is Lovesick,4.9,5,35|18|10749,Comedy|Drama|Romance,,
0,212934,0.088172,0,Behind the Camera: The Unauthorized Story of 'Mork & Mindy',0.0,1,35|18,Comedy|Drama,,
0,25318,3.515282,0,Escape from Sobibor,6.7,50,18|53|10770|10752,Drama|Thriller|TV Movie|War,,
