adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,41225,tt0063715,fr,Histoires extraordinaires,"Three directors each adapt a Poe short story to the screen: ""Toby Dammit"" features a disheveled drugged and drunk English movie star who nods acceptance in the Italian press and his producers fawn over him. ""Metzengerstein"" features a Mediveal countess who has a love-hate relationship with a black stallion - who it turns out is really her dead lover. ""William Wilson"" tells the story of a sadistic Austrian student with an exact double whom he later kills.",1.794298,/5MNAZwkYpSuEjBjOFBw9xeFFgKG.jpg,"[{'name': 'Cocinor', 'id': 512}, {'name': 'Les Films Marceau', 'id': 2260}, {'name': 'Produzioni Europee Associati (PEA)', 'id': 7508}, {'name': 'PEA', 'id': 73349}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1968-05-16,0,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The ultimate orgy of evil,Spirits of the Dead,False,5.5,24
False,,0,[],,188589,tt0109191,en,Babyfever,"Gena is an average woman who is torn between her current boyfriend's desire to marry her and start a family, and the unexpected arrival of an old boyfriend wanting to pick up where they left off. To further complicate matters, she might be pregnant herself. In the mist of this unsettled personal life, Gena leaves her two men to attend a baby shower party for a girl friend and talks with the various female attendees all of whom are facing their own ticking biological clocks.",0.001687,/5vttlENVYQSKdLYDxuOcAWKb6uc.jpg,[],[],1994-05-04,0,109,[],Released,For those who hear their clock ticking...,Babyfever,False,0.0,0
False,,50,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,87190,tt0114122,en,Pharaoh's  Army,"Union soldiers in search of food descend on the farm of a Confederate family and decide to stay until one in their ranks' wounds have healed. While the war weary Union captain (Chris Cooper) falls for the mother of the family (Patricia Clarkson) - whose husband is off fighting for the rebels - her son plots revenge on the dirty, double-dealing Yankees. Co-stars Kris Kristofferson.",0.837911,/g0OKf2qetnEJ9vuvLLHnD6skfbn.jpg,"[{'name': 'Independent Television Service', 'id': 1152}, {'name': 'Cicada Films', 'id': 21072}, {'name': 'Kentucky Educational Television', 'id': 21073}, {'name': 'NEA', 'id': 21074}, {'name': 'Sinkhole Productions Inc.', 'id': 21075}, {'name': 'TMF Metro', 'id': 21076}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-01,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Pharaoh's  Army,False,6.3,5
False,"{'id': 424202, 'name': 'Trainspotting Collection', 'poster_path': '/6W9nyZ3Daq4zHkfTRIzNgWg6ai6.jpg', 'backdrop_path': '/rIrAfUd5wjkGoDkecNx1aXjGJLu.jpg'}",4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",http://www.miramax.com/movie/trainspotting/,627,tt0117951,en,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",19.348466,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Noel Gay Motion Picture Company', 'id': 358}, {'name': 'Figment Films', 'id': 359}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-02-23,16491080,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Choose life.,Trainspotting,False,7.8,2737
False,,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,32872,tt0118523,en,Til There Was You,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.",2.700061,/6wL2SZlH9P7ZEKO9I101fu8vhRb.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lakeshore Entertainment', 'id': 126}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-30,0,113,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Til There Was You,False,3.9,4
False,"{'id': 304378, 'name': 'Independence Day Collection', 'poster_path': '/diCxphvzqas0Tr5eq7tLUzg5M7d.jpg', 'backdrop_path': '/p7oqa94XgNGVMazXwR49QfyGgtx.jpg'}",75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,602,tt0116629,en,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",17.634197,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Centropolis Entertainment', 'id': 347}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-25,816969268,145,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Earth. Take a good look. It might be your last.,Independence Day,False,6.7,3334
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,14553,tt0117737,en,Stealing Beauty,"Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.",6.418805,/tPSznZ6BybcVtZdrdApVi6lgfoM.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Recorded Picture Company (RPC)', 'id': 11561}, {'name': 'Jeremy Thomas Productions', 'id': 14698}, {'name': 'France 2 Cinéma', 'id': 15671}, {'name': 'Fiction Films', 'id': 20783}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-03-29,0,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The most beautiful place to be is in love.,Stealing Beauty,False,6.6,99
False,,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,9566,tt0116277,en,The Fan,"When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.",12.202063,/fdW8T9kkYlPyOGh0V5eodFr8SQq.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandalay Entertainment', 'id': 1236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-15,18626419,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All fans have a favorite player.  This one has a favorite target.,The Fan,False,5.7,202
False,"{'id': 97456, 'name': 'The Hunchback of Notre Dame Collection', 'poster_path': '/vX0k6lP6tBi8XHdvNtOvsbNgyxM.jpg', 'backdrop_path': '/oAq4tE4fTXfsWz35kyajoWNzHfo.jpg'}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,10545,tt0116583,en,The Hunchback of Notre Dame,"When Quasi defies the evil Frollo and ventures out to the Festival of Fools, the cruel crowd jeers him. Rescued by fellow outcast the gypsy Esmeralda, Quasi soon finds himself battling to save the people and the city he loves.",13.553999,/gpMXF2Bp7GHTT8GbMgf7yuBEyuV.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,100138851,91,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Hunchback of Notre Dame,False,6.8,1182
False,,47000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,9894,tt0115798,en,The Cable Guy,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the ""friendship,"" Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.",7.586577,/mqb62jLrlrT6XS1rR8cprtEW2Z6.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-10,102825796,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's no such thing as free cable.,The Cable Guy,False,5.7,603
False,,27000000,"[{'id': 35, 'name': 'Comedy'}]",,11543,tt0116778,en,Kingpin,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naïve hit the circuit intent on settling an old score with Big Ern.",11.633347,/l2LObt7s0hakFi9ga6tOKMqKkuo.jpg,"[{'name': 'Motion Picture Corporation of America', 'id': 2090}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-04,25023434,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You wouldn't want to meet these pinheads in an alley.,Kingpin,False,6.7,248
False,,100000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.warnerbros.com/eraser,9268,tt0116213,en,Eraser,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",6.919314,/bmOG5k07nrnS8T49NVPM1LnrOf1.jpg,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,242295562,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He will erase your past to protect your future.,Eraser,False,5.6,553
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.tsquare.tv/film/,52059,tt0113147,en,The Gate of Heavenly Peace,"The Gate of Heavenly Peace is a feature-length documentary about the 1989 protest movement, reflecting the drama, tension, humor, absurdity, heroism, and many tragedies of the six weeks from April to June in 1989. The film reveals how the hard-liners within the government marginalized moderates among the protesters (including students, workers and intellectuals), while the actions of radical protesters undermined moderates in the government. Moderate voices were gradually cowed and then silenced by extremism and emotionalism on both sides.",0.10705,/h5pKvDcSJSTGBV83uk3yhWjX23X.jpg,[],[],1995-01-01,0,180,[],,,The Gate of Heavenly Peace,False,6.7,3
False,"{'id': 86028, 'name': 'The Nutty Professor Collection', 'poster_path': '/a6zC38ID7EyAflo8tsPDP4IE0Mt.jpg', 'backdrop_path': '/mW1NQFOSCwwgk03SpcpwiQEL2Lo.jpg'}",54000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,9327,tt0117218,en,The Nutty Professor,"Eddie Murphy stars as shy Dr. Sherman Klump, a kind, brilliant, 'calorifically challenged' genetic professor. When beautiful Carla Purty joins the university faculty, Sherman grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up , plumped down Don Juan.",9.651581,/5DOwcsvjYzHbQLnWkZPthhFYxaj.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-26,128769345,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Inside Sherman Klump, a party animal is about to break out.",The Nutty Professor,False,5.4,717
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,123763,tt0100990,es,"Yo, la peor de todas","A viceroy and an archbishop take their posts in Mexico. A local nun, Sor Juana Inés de la Cruz (1651-1695), intrigues them. The viceroy and his wife find her brilliant and fascinating. The prelate finds her a symbol of European laxity. He engineers the election of a new abbess, severe and ascetic. The virreina visits Sor Juana often and inspires her to write passionate poetry that the archbishop finds scandalous. The viceroy protects her. After he is replaced and returns to Spain with his wife, Sor Juana faces envy and retribution. A bishop betrays her, her confessor humbles her. Plague, a tribunal, and her confession as ""the worst of all"" end the great poet's life.",0.202495,/92rUVejlXlo2BlNY4WVlPk0bWJb.jpg,"[{'name': 'GEA Cinematográfica', 'id': 61085}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",1990-08-09,0,105,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,"I, the Worst of All",False,6.8,3
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,81949,tt0111546,ro,Un été inoubliable,"In 1925 Romania, young Marie-Therese Von Debretsy refuses the flirtatious advances of her husband's commanding officer. As a result, the cosmopolitan family is reassigned to a brutally bleak and dangerous outpost on the Bulgarian/Romanian frontier where both their relationship and humanity are severely tested.",0.826372,/qW6vsxia4F8Wk8FglHn3rgAVC0g.jpg,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'MK2 Production', 'id': 6274}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",1994-05-15,65352,82,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Released,,An Unforgettable Summer,False,7.2,6
False,,0,[],,42005,tt0093199,en,"Hol volt, hol nem volt","Shot in B&amp;W, Gyula Gazdag's film follows the surreal and often comic quests of young Andris, an orphan searching for a father who doesn't exist, and Orban, a government clerk who's had enough of oppressive bureaucracy.",0.043125,/pXiDQ3srsu9w64g8gL4rNA5WDUN.jpg,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",1987-01-01,0,97,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,A Hungarian Fairy Tale,False,0.0,0
False,,0,[],,124306,tt0106810,en,En compagnie d'Antonin Artaud,"May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist, and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his ""theatre of cruelty"" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress, and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness, and the pursuit of art mix on the Left Bank.",0.000308,/4KhSvrn9FPxQdyYShLAK6MwRKu3.jpg,[],[],1993-01-01,0,90,[],Released,,My Life and Times With Antonin Artaud,False,8.0,1
False,,0,[],,183955,tt0111180,en,Sibak,"Brothers Joel (Alex Del Rosario), Dennis (Grandong Cervantes) and Sonny (Lawrence David) work together as dancers at a low-rent gay bar in downtown Manila, in the Philippines. Despite his mother's pleas, Sonny decides to quit college to work full-time at the bar, while Dennis has moved beyond dancing into prostitution at the urging of the manipulative club manager. Joel, the eldest, tries to balance his secret gay life with his socially respectable role as a husband and father.",0.05956,/zvVXkHsFLCRlp6mbzMEp1niXris.jpg,"[{'name': 'First Run Features', 'id': 4095}, {'name': 'Tangent Films International', 'id': 50180}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",1994-09-09,0,100,"[{'iso_639_1': 'tl', 'name': ''}]",Released,,Midnight Dancers,False,7.0,1
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,44535,tt0111237,en,Somebody to Love,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",0.970688,/vXIGFSwb87DJBiywAiOFzccrVmt.jpg,"[{'name': 'Initial Productions', 'id': 231}, {'name': 'Cabin Fever Entertainment', 'id': 21304}, {'name': 'Lumière Pictures', 'id': 25129}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-27,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Somebody to Love,False,5.1,2
